UserID,ContentType,SportsName,Genre,Country,Language,TotalMins,TotalCNT
202,Entertainment,,Action,Bahrain,Turkish,170.7,18
128,Entertainment,,Action,Kuwait,English,5.0,419
204,Sports,Motorsports,,Egypt,,61.0,2444
146,Sports,Football,,Kuwait,,43.2,18
249,Entertainment,,Thriller,UAE,Arabic,4.1,13
283,Sports,Tennis,,UAE,,0.0,227
105,Entertainment,,Action,Qatar,Arabic,29.5,552
216,Entertainment,,Horror,Qatar,English,12.0,704
230,Sports,Padel,,Qatar,,53.7,1248
257,Entertainment,,Action,UAE,Turkish,36.5,301
188,Entertainment,,Thriller,Egypt,English,39.1,826
238,Entertainment,,Romance,Iraq,English,23.9,587
135,Entertainment,,Horror,Qatar,English,50.1,417
205,Sports,Basketball,,UAE,,28.1,390
168,Sports,Football,,Egypt,,23.7,498
226,Entertainment,,Romance,Qatar,English,29.9,1023
283,Entertainment,,Horror,Kuwait,Arabic,0.0,1522
135,Sports,Basketball,,Bahrain,,52.8,86
138,Entertainment,,Horror,Saudi Arabia,English,27.5,456
273,Entertainment,,Action,UAE,English,6.5,189
125,Entertainment,,Comedy,Qatar,English,52.6,47
210,Entertainment,,Comedy,Qatar,Arabic,252.9,90
258,Entertainment,,Thriller,Palestine,English,103.6,1579
245,Sports,Basketball,,Egypt,,43.5,114
201,Entertainment,,Horror,Kuwait,Arabic,53.5,41
147,Sports,Tennis,,UAE,,35.8,1234
140,Sports,Motorsports,,Qatar,,132.2,15
245,Entertainment,,Thriller,Egypt,English,130.0,735
295,Entertainment,,Thriller,Qatar,Turkish,75.9,131
283,Sports,Padel,,UAE,,66.4,23
120,Entertainment,,Romance,UAE,Arabic,21.8,575
178,Sports,Cricket,,Kuwait,,54.9,312
105,Sports,Football,,Qatar,,63.6,397
201,Entertainment,,Drama,UAE,English,81.6,74
241,Entertainment,,PG,Egypt,Arabic,87.2,49
242,Entertainment,,Comedy,UAE,Arabic,9.0,277
244,Sports,Tennis,,UAE,,108.6,995
223,Entertainment,,Romance,Qatar,French,27.8,496
165,Sports,Swimming,,UAE,,75.3,215
273,Sports,Football,,UAE,,14.2,281
234,Sports,Tennis,,Qatar,,75.4,42
168,Sports,Football,,Egypt,,52.0,407
141,Entertainment,,Drama,UAE,Turkish,71.5,858
155,Sports,Motorsports,,Saudi Arabia,,11.7,35
203,Sports,Tennis,,Kuwait,,25.4,157
256,Sports,Padel,,Qatar,,193.6,96
160,Entertainment,,Drama,UAE,Turkish,29.7,573
300,Entertainment,,Horror,Kuwait,English,75.8,296
297,Sports,Football,,Saudi Arabia,,139.0,328
219,Sports,Basketball,,Kuwait,,84.5,15
117,Sports,Football,,UAE,,81.7,380
262,Entertainment,,Comedy,Bahrain,French,11.1,217
118,Entertainment,,Comedy,Egypt,English,53.1,612
169,Entertainment,,PG,Qatar,French,1.1,169
220,Sports,Tennis,,UAE,,93.4,520
170,Sports,Motorsports,,UAE,,43.6,1213
295,Entertainment,,Horror,Qatar,English,100.9,145
155,Sports,Basketball,,Saudi Arabia,,18.2,354
257,Sports,Padel,,Egypt,,129.0,574
104,Sports,Football,,Qatar,,46.7,1304
148,Sports,Motorsports,,Iraq,,8.3,992
194,Sports,Padel,,UAE,,20.3,13
229,Entertainment,,Thriller,UAE,Hindi,46.4,961
231,Sports,Padel,,Egypt,,5.6,335
254,Sports,Football,,Qatar,,170.7,170
105,Sports,Tennis,,Egypt,,64.6,701
172,Sports,Swimming,,Kuwait,,117.6,460
171,Sports,Basketball,,UAE,,69.0,32
247,Sports,Basketball,,Qatar,,26.1,311
214,Entertainment,,Comedy,UAE,English,149.2,657
166,Entertainment,,Action,Egypt,Arabic,129.3,886
145,Sports,Football,,Egypt,,7.1,146
241,Sports,Padel,,Saudi Arabia,,16.5,353
153,Sports,Swimming,,UAE,,40.8,735
213,Entertainment,,Comedy,Saudi Arabia,English,6.4,363
146,Sports,Motorsports,,Kuwait,,31.2,31
120,Sports,Tennis,,Saudi Arabia,,13.2,58
207,Entertainment,,Horror,Egypt,English,0.9,190
153,Entertainment,,Comedy,Egypt,Turkish,66.0,2268
151,Sports,Football,,Qatar,,72.9,132
295,Entertainment,,Horror,Egypt,Hindi,54.2,771
114,Entertainment,,Drama,UAE,Arabic,130.4,591
153,Entertainment,,Thriller,Qatar,English,6.4,303
245,Entertainment,,PG,UAE,Arabic,35.7,37
248,Sports,Motorsports,,UAE,,43.3,251
255,Entertainment,,Thriller,Saudi Arabia,Hindi,8.0,251
151,Entertainment,,Thriller,Kuwait,Hindi,74.3,370
170,Sports,Motorsports,,Qatar,,11.0,72
205,Entertainment,,PG,Qatar,Arabic,66.6,2
276,Entertainment,,Romance,UAE,Turkish,19.6,72
170,Entertainment,,PG,Qatar,Turkish,121.9,447
115,Sports,Cricket,,Egypt,,26.1,97
268,Entertainment,,PG,Qatar,Arabic,60.4,160
224,Sports,Basketball,,Saudi Arabia,,36.5,85
138,Entertainment,,PG,Qatar,English,43.9,35
212,Entertainment,,Thriller,Palestine,English,245.1,302
237,Sports,Padel,,Kuwait,,95.8,179
139,Entertainment,,Romance,Saudi Arabia,Arabic,55.6,460
260,Sports,Motorsports,,Qatar,,140.5,251
140,Entertainment,,PG,Kuwait,English,1.7,555
186,Sports,Cricket,,Qatar,,34.0,542
145,Entertainment,,Comedy,Kuwait,Arabic,90.6,244
286,Entertainment,,Romance,Qatar,Arabic,9.3,55
115,Entertainment,,Horror,UAE,English,75.4,187
178,Sports,Swimming,,Egypt,,225.9,6
232,Sports,Cricket,,Qatar,,26.0,1268
231,Sports,Tennis,,Palestine,,34.0,999
194,Sports,Cricket,,Egypt,,105.1,41
183,Entertainment,,Horror,Palestine,English,16.3,601
233,Entertainment,,Drama,Palestine,English,19.4,1340
241,Entertainment,,Comedy,Qatar,Arabic,53.2,546
180,Entertainment,,Thriller,Kuwait,Arabic,53.8,242
109,Entertainment,,PG,Egypt,Arabic,33.2,199
223,Entertainment,,PG,Kuwait,Hindi,6.0,2434
135,Sports,Football,,UAE,,153.8,505
148,Entertainment,,Thriller,Egypt,English,2.3,979
241,Entertainment,,Thriller,UAE,Arabic,22.8,185
244,Sports,Basketball,,Kuwait,,138.0,35
135,Sports,Swimming,,Qatar,,27.6,246
244,Entertainment,,PG,Egypt,English,43.7,986
155,Entertainment,,Horror,Qatar,Arabic,85.6,241
138,Entertainment,,Drama,Qatar,English,112.7,1059
127,Entertainment,,Romance,UAE,Arabic,24.5,925
290,Sports,Basketball,,Egypt,,35.6,135
271,Entertainment,,PG,Egypt,English,29.1,137
245,Sports,Tennis,,Kuwait,,141.8,183
270,Sports,Motorsports,,Bahrain,,20.0,258
253,Entertainment,,Action,Egypt,Arabic,34.5,1251
176,Entertainment,,Horror,UAE,Arabic,42.5,21
101,Entertainment,,Horror,Egypt,Turkish,38.4,523
224,Sports,Basketball,,Kuwait,,45.0,61
117,Sports,Swimming,,Egypt,,19.3,917
263,Sports,Padel,,Kuwait,,51.7,809
239,Sports,Basketball,,UAE,,5.9,817
174,Sports,Motorsports,,Qatar,,194.9,593
270,Entertainment,,Thriller,Saudi Arabia,Arabic,0.5,109
211,Sports,Swimming,,Egypt,,4.9,719
115,Sports,Football,,UAE,,4.1,330
254,Entertainment,,Action,Egypt,Turkish,9.6,527
161,Entertainment,,Horror,Qatar,French,178.4,547
198,Entertainment,,Romance,Iraq,Arabic,37.5,171
247,Entertainment,,PG,UAE,English,3.3,171
155,Entertainment,,Horror,Qatar,English,36.3,1062
225,Sports,Padel,,UAE,,85.6,265
222,Sports,Tennis,,Bahrain,,178.8,76
299,Entertainment,,PG,Bahrain,English,48.9,234
243,Sports,Basketball,,Egypt,,64.4,874
165,Sports,Football,,UAE,,112.1,50
221,Sports,Swimming,,Saudi Arabia,,12.1,517
242,Sports,Basketball,,Egypt,,49.2,284
198,Sports,Football,,Egypt,,154.6,222
183,Entertainment,,Thriller,Egypt,English,45.8,88
253,Sports,Tennis,,Qatar,,1.5,181
128,Sports,Padel,,Egypt,,61.9,631
133,Sports,Football,,UAE,,63.0,53
115,Entertainment,,Comedy,Qatar,English,1.9,126
284,Entertainment,,PG,UAE,Hindi,92.4,160
110,Sports,Basketball,,UAE,,12.6,299
109,Entertainment,,Drama,Egypt,English,3.5,86
125,Entertainment,,Comedy,Qatar,English,193.5,585
246,Entertainment,,Comedy,Egypt,English,116.6,390
288,Sports,Swimming,,UAE,,92.1,1620
256,Sports,Cricket,,UAE,,13.5,601
239,Entertainment,,Thriller,UAE,French,102.7,783
276,Entertainment,,Action,Saudi Arabia,Turkish,84.6,185
193,Sports,Swimming,,Qatar,,34.1,519
143,Sports,Motorsports,,Egypt,,7.8,1389
232,Sports,Motorsports,,Qatar,,4.8,436
248,Entertainment,,Action,Qatar,English,16.1,1439
176,Sports,Tennis,,UAE,,12.4,96
137,Sports,Football,,UAE,,89.5,359
200,Sports,Basketball,,UAE,,14.9,345
118,Entertainment,,Action,Kuwait,Arabic,18.3,2189
235,Entertainment,,Romance,Qatar,English,48.6,1141
128,Sports,Basketball,,Qatar,,14.1,429
140,Entertainment,,Drama,Egypt,Arabic,50.4,501
263,Sports,Swimming,,Qatar,,11.6,80
278,Entertainment,,PG,Qatar,Arabic,61.2,172
255,Sports,Swimming,,Egypt,,85.4,443
208,Sports,Cricket,,UAE,,135.4,508
244,Sports,Swimming,,Egypt,,8.0,675
273,Sports,Padel,,Saudi Arabia,,87.1,79
250,Entertainment,,Thriller,Qatar,Hindi,85.0,588
154,Entertainment,,Comedy,Egypt,Arabic,221.1,444
164,Entertainment,,PG,Kuwait,English,44.6,752
167,Sports,Padel,,Qatar,,20.3,184
231,Sports,Football,,Kuwait,,128.6,602
157,Sports,Tennis,,Qatar,,71.0,287
275,Sports,Swimming,,Saudi Arabia,,67.0,222
276,Entertainment,,Thriller,UAE,English,12.6,2
238,Sports,Padel,,UAE,,76.6,40
179,Sports,Football,,UAE,,170.4,462
188,Entertainment,,Comedy,Egypt,Hindi,21.4,350
173,Entertainment,,Thriller,UAE,English,7.4,1309
182,Entertainment,,Romance,UAE,English,27.7,834
261,Entertainment,,PG,Egypt,Arabic,41.1,703
118,Entertainment,,Action,Saudi Arabia,Arabic,5.2,586
257,Entertainment,,Action,Egypt,Turkish,60.3,45
180,Entertainment,,Action,UAE,English,18.9,194
124,Sports,Basketball,,UAE,,32.0,731
157,Entertainment,,PG,Qatar,English,17.0,28
202,Entertainment,,Action,UAE,Arabic,29.6,1043
211,Sports,Football,,Bahrain,,65.0,1152
228,Entertainment,,Thriller,Qatar,French,102.8,633
186,Sports,Cricket,,Egypt,,6.9,807
298,Entertainment,,Action,Egypt,Arabic,58.7,10
191,Sports,Tennis,,Egypt,,51.2,324
137,Entertainment,,Drama,Iraq,French,79.1,593
191,Entertainment,,Action,UAE,Hindi,149.3,2515
269,Entertainment,,Drama,Saudi Arabia,Arabic,8.5,107
292,Entertainment,,Comedy,Palestine,French,28.9,4048
175,Entertainment,,PG,Egypt,Arabic,50.6,1385
139,Entertainment,,Action,UAE,Arabic,26.3,92
143,Sports,Tennis,,UAE,,20.8,169
202,Sports,Tennis,,UAE,,50.3,1074
250,Entertainment,,Action,Egypt,Hindi,3.5,3
267,Entertainment,,Comedy,Palestine,Turkish,23.9,428
187,Entertainment,,Action,Egypt,English,55.3,685
241,Sports,Padel,,Kuwait,,72.0,673
300,Entertainment,,Drama,Qatar,Hindi,16.8,318
178,Sports,Motorsports,,Saudi Arabia,,18.1,832
177,Entertainment,,Thriller,Kuwait,Arabic,9.6,459
186,Entertainment,,PG,UAE,French,65.6,158
267,Entertainment,,Action,Qatar,English,36.4,116
189,Entertainment,,Drama,UAE,English,11.6,501
197,Sports,Swimming,,UAE,,31.9,101
292,Entertainment,,Thriller,Egypt,Hindi,37.6,774
202,Entertainment,,Comedy,UAE,Turkish,118.0,249
116,Sports,Football,,Egypt,,24.0,784
142,Sports,Basketball,,Qatar,,41.8,873
168,Entertainment,,Comedy,Qatar,English,11.7,243
230,Entertainment,,PG,Kuwait,Arabic,1.8,58
254,Entertainment,,Action,Egypt,English,21.2,322
289,Sports,Padel,,Qatar,,12.3,680
298,Sports,Basketball,,Qatar,,47.6,103
289,Sports,Swimming,,Qatar,,216.2,371
179,Entertainment,,Drama,UAE,Turkish,1.1,569
122,Entertainment,,Action,UAE,English,113.9,1339
173,Entertainment,,Romance,Saudi Arabia,French,22.9,101
260,Entertainment,,Action,Qatar,English,56.2,5
178,Sports,Basketball,,UAE,,65.2,136
284,Entertainment,,Action,Egypt,English,20.1,461
159,Entertainment,,Drama,Egypt,Arabic,6.5,394
147,Sports,Tennis,,UAE,,5.2,368
156,Entertainment,,Romance,UAE,Turkish,153.0,345
140,Entertainment,,Comedy,UAE,Arabic,4.6,2249
272,Sports,Football,,UAE,,53.0,118
149,Entertainment,,PG,Saudi Arabia,Arabic,26.6,46
225,Sports,Padel,,Qatar,,58.4,74
287,Sports,Football,,Egypt,,1.0,2435
236,Entertainment,,Drama,UAE,English,49.6,176
111,Entertainment,,Action,Egypt,Arabic,122.5,1057
206,Sports,Basketball,,Egypt,,60.5,917
136,Sports,Tennis,,UAE,,32.4,212
148,Entertainment,,Thriller,Egypt,Arabic,22.4,98
137,Entertainment,,Thriller,Kuwait,French,182.4,433
280,Sports,Football,,Qatar,,47.4,336
166,Entertainment,,Comedy,UAE,Hindi,268.9,686
185,Sports,Basketball,,UAE,,65.7,61
166,Entertainment,,Horror,Saudi Arabia,English,128.5,367
239,Entertainment,,Romance,UAE,Turkish,102.0,95
221,Sports,Football,,Kuwait,,3.2,192
137,Sports,Tennis,,Palestine,,13.4,553
241,Entertainment,,Action,UAE,Arabic,26.5,1148
126,Entertainment,,PG,UAE,English,75.8,473
102,Entertainment,,Drama,Qatar,Turkish,70.2,1115
213,Sports,Padel,,UAE,,14.8,228
165,Entertainment,,Horror,Saudi Arabia,French,37.5,60
111,Sports,Football,,Kuwait,,62.2,514
154,Entertainment,,Action,Iraq,French,10.9,29
247,Sports,Motorsports,,Egypt,,15.6,982
179,Sports,Football,,Qatar,,0.5,88
190,Sports,Cricket,,Egypt,,10.7,911
298,Sports,Motorsports,,Kuwait,,31.4,457
270,Sports,Football,,Qatar,,36.5,5
110,Entertainment,,Thriller,UAE,French,5.1,872
172,Entertainment,,Romance,Palestine,English,6.7,120
186,Sports,Cricket,,Qatar,,30.3,91
265,Sports,Motorsports,,Saudi Arabia,,11.1,707
185,Sports,Football,,UAE,,59.6,930
264,Sports,Padel,,Egypt,,10.9,510
106,Sports,Basketball,,Qatar,,6.0,523
107,Sports,Tennis,,Qatar,,33.9,48
114,Entertainment,,Horror,UAE,Turkish,19.5,454
276,Sports,Basketball,,Egypt,,13.8,146
205,Sports,Basketball,,Qatar,,57.7,888
158,Sports,Basketball,,Kuwait,,110.7,263
156,Sports,Cricket,,Kuwait,,0.9,451
222,Entertainment,,Romance,Egypt,English,56.5,363
297,Sports,Cricket,,Qatar,,3.3,2210
220,Entertainment,,Romance,Qatar,Arabic,90.2,1061
141,Entertainment,,Action,UAE,English,80.2,711
177,Sports,Tennis,,Egypt,,27.5,1261
250,Entertainment,,Drama,Iraq,Arabic,17.4,470
152,Entertainment,,Comedy,UAE,Turkish,11.4,142
268,Sports,Tennis,,Bahrain,,46.1,507
257,Entertainment,,Thriller,UAE,English,35.4,324
168,Sports,Padel,,Qatar,,9.1,290
271,Entertainment,,Horror,Bahrain,English,198.3,2366
256,Sports,Padel,,Bahrain,,46.9,119
150,Entertainment,,Thriller,Qatar,Arabic,14.1,2
202,Entertainment,,Thriller,UAE,Arabic,40.6,2475
156,Sports,Padel,,Qatar,,41.4,174
172,Sports,Tennis,,Saudi Arabia,,2.1,133
231,Entertainment,,Romance,UAE,Hindi,59.1,159
225,Entertainment,,Drama,Qatar,Arabic,106.4,909
249,Entertainment,,Romance,UAE,Arabic,2.0,335
233,Sports,Tennis,,Egypt,,39.0,217
202,Entertainment,,Horror,UAE,English,8.5,199
270,Entertainment,,Romance,Egypt,Hindi,24.2,894
106,Entertainment,,Action,Egypt,English,8.7,441
224,Sports,Football,,UAE,,60.4,1283
145,Entertainment,,Thriller,Qatar,Arabic,33.8,289
114,Sports,Tennis,,Kuwait,,5.7,355
245,Entertainment,,Thriller,Kuwait,English,9.7,312
232,Entertainment,,Drama,Kuwait,Arabic,1.6,159
222,Entertainment,,Comedy,Qatar,Arabic,80.9,273
126,Entertainment,,Comedy,Egypt,Arabic,23.4,965
152,Entertainment,,Thriller,UAE,Arabic,37.0,561
200,Sports,Football,,UAE,,6.4,113
138,Sports,Padel,,Kuwait,,34.2,245
190,Entertainment,,Drama,UAE,Arabic,34.5,172
183,Entertainment,,Comedy,Kuwait,English,11.5,61
101,Entertainment,,Romance,UAE,English,19.8,705
221,Sports,Motorsports,,UAE,,35.6,413
208,Entertainment,,Comedy,Qatar,English,15.8,1461
166,Sports,Cricket,,UAE,,97.3,441
274,Entertainment,,Drama,Kuwait,English,9.7,80
225,Entertainment,,Action,Egypt,English,46.1,16
105,Sports,Tennis,,UAE,,52.8,395
237,Entertainment,,Drama,Kuwait,Arabic,31.5,850
281,Sports,Cricket,,Qatar,,15.9,309
224,Sports,Motorsports,,Kuwait,,26.7,505
273,Sports,Football,,Palestine,,45.2,494
127,Sports,Tennis,,Qatar,,91.2,605
259,Sports,Motorsports,,Egypt,,4.6,1437
232,Entertainment,,Horror,Egypt,Turkish,11.8,48
156,Sports,Cricket,,Kuwait,,42.7,16
164,Entertainment,,Romance,UAE,French,13.5,39
110,Sports,Motorsports,,Kuwait,,37.9,327
162,Entertainment,,Horror,Kuwait,Arabic,50.6,606
256,Entertainment,,Horror,Qatar,English,5.6,72
189,Entertainment,,Comedy,Qatar,Turkish,4.2,490
203,Entertainment,,Drama,Qatar,English,27.9,916
200,Entertainment,,Drama,Egypt,English,47.1,594
282,Entertainment,,PG,UAE,Turkish,166.9,381
203,Entertainment,,Romance,Qatar,English,8.2,226
277,Entertainment,,Drama,Egypt,English,3.0,11
143,Sports,Basketball,,Qatar,,55.1,547
272,Entertainment,,Thriller,Egypt,Arabic,9.7,196
161,Entertainment,,Drama,Qatar,English,15.0,562
131,Sports,Swimming,,Egypt,,58.0,30
134,Entertainment,,Romance,UAE,Arabic,107.7,1026
286,Sports,Motorsports,,Egypt,,140.5,1193
267,Entertainment,,PG,Qatar,English,151.6,226
227,Entertainment,,Horror,UAE,English,10.1,575
121,Entertainment,,Action,Bahrain,Arabic,4.2,732
171,Entertainment,,Drama,UAE,Turkish,29.2,151
271,Sports,Padel,,Qatar,,185.2,627
254,Sports,Cricket,,UAE,,40.8,215
217,Entertainment,,PG,UAE,Arabic,25.9,2165
256,Sports,Padel,,UAE,,23.8,434
263,Entertainment,,PG,Qatar,Turkish,18.8,47
161,Sports,Cricket,,Qatar,,79.5,122
239,Entertainment,,Comedy,Saudi Arabia,Arabic,108.5,185
231,Entertainment,,Horror,Iraq,Arabic,29.6,485
117,Entertainment,,Horror,Egypt,Turkish,13.3,231
212,Sports,Basketball,,Qatar,,12.5,500
146,Sports,Motorsports,,Egypt,,10.7,501
218,Sports,Cricket,,Bahrain,,19.6,213
178,Entertainment,,Drama,UAE,Arabic,44.8,242
293,Entertainment,,Drama,UAE,English,12.2,274
203,Entertainment,,Drama,UAE,English,25.2,869
164,Entertainment,,PG,UAE,English,19.0,299
118,Sports,Basketball,,UAE,,43.1,223
299,Entertainment,,Action,Bahrain,Arabic,12.5,726
213,Sports,Padel,,Qatar,,52.8,22
294,Sports,Cricket,,Qatar,,1.8,165
154,Entertainment,,Comedy,Egypt,Arabic,44.2,455
123,Sports,Tennis,,Bahrain,,38.3,433
252,Entertainment,,PG,UAE,French,13.7,40
205,Entertainment,,Thriller,UAE,English,37.7,145
179,Entertainment,,Romance,Bahrain,Turkish,209.3,1044
196,Entertainment,,PG,UAE,English,45.8,353
248,Entertainment,,Comedy,Qatar,English,63.2,1046
299,Entertainment,,Drama,UAE,French,16.1,1094
279,Sports,Swimming,,Egypt,,51.1,268
246,Entertainment,,Thriller,UAE,English,11.4,592
203,Sports,Basketball,,Egypt,,101.2,560
275,Sports,Padel,,Bahrain,,55.9,780
225,Sports,Swimming,,Qatar,,31.0,158
198,Sports,Football,,Qatar,,15.3,911
128,Sports,Football,,Egypt,,27.7,137
219,Entertainment,,Horror,Egypt,Arabic,86.5,121
293,Entertainment,,Thriller,UAE,Hindi,6.7,610
147,Entertainment,,Action,Egypt,English,42.4,409
211,Sports,Football,,Saudi Arabia,,45.8,598
131,Entertainment,,Comedy,Egypt,Arabic,110.4,182
101,Sports,Basketball,,Egypt,,60.9,602
225,Entertainment,,Romance,Egypt,English,194.3,187
108,Entertainment,,Horror,Kuwait,English,84.9,14
133,Sports,Tennis,,Egypt,,46.2,1182
282,Entertainment,,PG,UAE,Arabic,75.0,845
173,Entertainment,,Romance,UAE,Arabic,44.3,1634
290,Sports,Cricket,,Egypt,,1.6,981
231,Sports,Swimming,,Bahrain,,50.3,26
207,Entertainment,,Comedy,Egypt,French,9.7,210
151,Entertainment,,Romance,Saudi Arabia,Turkish,22.6,862
163,Entertainment,,Action,UAE,Arabic,71.1,194
247,Sports,Tennis,,Egypt,,16.2,1030
128,Entertainment,,PG,Egypt,Hindi,20.2,389
188,Entertainment,,Romance,Qatar,English,98.6,268
157,Entertainment,,Action,UAE,English,50.5,4
131,Entertainment,,PG,Egypt,Arabic,9.8,173
174,Entertainment,,Comedy,Kuwait,Arabic,41.7,15
157,Sports,Basketball,,Egypt,,47.0,317
254,Sports,Motorsports,,Qatar,,54.7,661
255,Entertainment,,Comedy,UAE,French,100.5,193
175,Entertainment,,Action,Qatar,English,163.1,234
233,Entertainment,,Comedy,UAE,Arabic,152.4,263
250,Entertainment,,Drama,Kuwait,Arabic,29.6,191
237,Entertainment,,Horror,UAE,Arabic,37.6,163
118,Entertainment,,PG,Egypt,English,21.3,906
120,Entertainment,,Comedy,Qatar,Arabic,91.5,97
165,Entertainment,,Romance,Kuwait,English,19.6,195
294,Sports,Swimming,,Egypt,,19.2,336
266,Sports,Cricket,,UAE,,110.0,454
209,Entertainment,,Action,UAE,English,31.6,63
245,Entertainment,,Thriller,UAE,Turkish,122.1,182
140,Entertainment,,Comedy,Palestine,Arabic,161.8,189
144,Sports,Tennis,,UAE,,59.1,444
242,Sports,Tennis,,UAE,,34.3,172
126,Entertainment,,Romance,Qatar,Hindi,115.6,604
253,Entertainment,,Horror,Qatar,Arabic,77.1,195
235,Entertainment,,Thriller,Saudi Arabia,French,29.5,141
108,Sports,Basketball,,Kuwait,,15.4,222
199,Entertainment,,Comedy,Qatar,Arabic,29.2,24
171,Entertainment,,Romance,UAE,English,25.9,312
284,Entertainment,,Horror,UAE,Arabic,134.5,105
189,Sports,Padel,,Qatar,,102.1,1154
239,Sports,Tennis,,UAE,,32.2,170
213,Entertainment,,Action,Qatar,Arabic,22.2,679
206,Sports,Motorsports,,UAE,,17.8,28
182,Entertainment,,PG,UAE,English,21.6,385
117,Entertainment,,Action,Kuwait,Arabic,29.3,442
249,Entertainment,,Thriller,UAE,English,25.2,326
205,Sports,Padel,,UAE,,68.1,450
105,Sports,Tennis,,Egypt,,19.0,23
213,Entertainment,,Action,Bahrain,English,1.6,327
231,Entertainment,,Thriller,Iraq,Turkish,37.4,115
229,Sports,Cricket,,Bahrain,,16.0,508
261,Entertainment,,Drama,Kuwait,Arabic,113.4,248
259,Entertainment,,Thriller,Qatar,English,62.0,372
173,Entertainment,,Drama,Bahrain,Arabic,39.4,45
209,Sports,Football,,Qatar,,53.0,407
165,Sports,Swimming,,Kuwait,,244.3,15
226,Entertainment,,Horror,UAE,Arabic,97.4,375
150,Sports,Padel,,Qatar,,40.2,136
195,Entertainment,,PG,UAE,English,52.3,415
157,Sports,Cricket,,UAE,,23.1,380
107,Sports,Cricket,,Egypt,,71.2,60
223,Entertainment,,Comedy,Qatar,Arabic,42.5,1067
260,Entertainment,,Action,Qatar,English,16.9,611
176,Sports,Basketball,,Qatar,,96.1,670
294,Sports,Motorsports,,UAE,,2.6,68
196,Sports,Cricket,,Egypt,,45.9,521
116,Entertainment,,Comedy,UAE,English,43.4,1438
195,Sports,Padel,,Egypt,,67.4,166
213,Entertainment,,Drama,Iraq,Arabic,3.5,22
132,Sports,Basketball,,Egypt,,114.6,150
175,Entertainment,,PG,Qatar,Arabic,13.0,517
178,Sports,Swimming,,Egypt,,62.0,1369
164,Entertainment,,Thriller,Qatar,Arabic,62.9,386
117,Entertainment,,Romance,Qatar,Arabic,82.0,52
221,Entertainment,,PG,Kuwait,Turkish,36.9,1204
199,Entertainment,,PG,Qatar,French,253.7,273
162,Sports,Cricket,,Egypt,,42.4,497
221,Entertainment,,Action,UAE,English,91.6,501
300,Sports,Basketball,,Saudi Arabia,,13.4,389
155,Entertainment,,Comedy,UAE,English,10.1,10
204,Sports,Swimming,,UAE,,136.7,114
299,Entertainment,,Thriller,UAE,English,19.2,241
116,Sports,Tennis,,Qatar,,28.5,402
251,Entertainment,,PG,UAE,Turkish,4.3,512
107,Entertainment,,PG,UAE,Turkish,60.7,131
141,Sports,Swimming,,Qatar,,8.9,365
198,Entertainment,,Comedy,UAE,Turkish,14.6,359
150,Entertainment,,PG,Egypt,English,42.2,446
282,Entertainment,,Romance,UAE,Arabic,0.1,1173
149,Entertainment,,Thriller,Kuwait,French,46.4,280
297,Entertainment,,PG,Egypt,Arabic,11.0,271
234,Sports,Padel,,Qatar,,9.3,820
151,Sports,Motorsports,,Egypt,,33.2,223
264,Entertainment,,Drama,UAE,Arabic,60.1,386
173,Entertainment,,Thriller,Kuwait,English,16.9,956
163,Entertainment,,Thriller,Egypt,French,65.8,118
237,Entertainment,,Thriller,UAE,English,32.5,83
149,Entertainment,,Action,Qatar,Turkish,71.5,187
194,Entertainment,,Horror,Qatar,English,112.9,222
269,Sports,Swimming,,UAE,,39.3,79
235,Entertainment,,Romance,Egypt,Arabic,191.9,303
262,Entertainment,,Drama,UAE,Arabic,17.9,177
175,Entertainment,,Romance,Qatar,Arabic,16.4,654
167,Sports,Tennis,,Qatar,,222.9,349
120,Entertainment,,Drama,Egypt,Arabic,34.0,2463
127,Sports,Basketball,,UAE,,75.3,227
189,Entertainment,,Comedy,Egypt,English,51.5,473
204,Sports,Motorsports,,Egypt,,19.1,371
158,Entertainment,,Horror,Qatar,Arabic,97.2,983
185,Sports,Cricket,,Egypt,,69.2,367
285,Entertainment,,Thriller,Qatar,English,19.3,253
172,Entertainment,,PG,UAE,French,127.7,492
276,Entertainment,,Thriller,Egypt,French,22.3,602
145,Sports,Football,,Kuwait,,47.5,372
223,Entertainment,,Romance,UAE,Arabic,47.7,102
164,Entertainment,,Action,Kuwait,Arabic,18.8,30
266,Sports,Tennis,,Qatar,,42.0,3
130,Sports,Motorsports,,UAE,,117.6,60
192,Sports,Swimming,,Kuwait,,32.5,78
122,Entertainment,,Drama,UAE,Arabic,79.5,491
141,Entertainment,,Horror,UAE,Turkish,15.6,210
194,Sports,Football,,UAE,,8.3,518
179,Entertainment,,Thriller,Egypt,Turkish,18.7,521
257,Sports,Swimming,,Egypt,,7.0,546
207,Sports,Padel,,Qatar,,30.1,743
158,Sports,Tennis,,UAE,,11.6,362
252,Entertainment,,Romance,Egypt,Arabic,115.2,187
213,Sports,Swimming,,Saudi Arabia,,61.6,565
122,Entertainment,,PG,Kuwait,Arabic,9.8,224
269,Entertainment,,Romance,Egypt,Arabic,13.4,813
198,Sports,Swimming,,UAE,,46.6,494
141,Entertainment,,Action,Egypt,English,147.2,368
236,Sports,Motorsports,,Qatar,,81.4,97
230,Sports,Cricket,,Bahrain,,29.2,24
144,Sports,Padel,,Qatar,,88.3,1
