UserID,SportsName,ContentType,Genre,Country,Language,TotalMins,TotalCNT
102,,Entertainment,Comedy,Qatar,English,38.3,187
198,,Entertainment,Drama,Egypt,English,10.1,74
181,Basketball,Sports,,Qatar,,23.5,75
165,Basketball,Sports,,Qatar,,20.5,783
119,,Entertainment,Drama,Qatar,English,196.8,19
105,,Entertainment,Horror,UAE,French,93.6,269
132,,Entertainment,Drama,Egypt,Hindi,70.3,162
125,,Entertainment,PG,Kuwait,English,9.9,58
113,Motorsports,Sports,,Bahrain,,255.2,572
169,,Entertainment,Drama,Egypt,English,9.4,13
176,,Entertainment,Romance,Saudi Arabia,French,29.5,1379
170,Tennis,Sports,,Egypt,,254.3,203
143,,Entertainment,Romance,Qatar,French,38.2,500
188,,Entertainment,Romance,Qatar,Arabic,188.8,41
106,Tennis,Sports,,UAE,,3.7,182
173,,Entertainment,Horror,Egypt,French,102.3,116
194,,Entertainment,Thriller,Egypt,English,19.0,176
126,,Entertainment,Romance,Kuwait,English,12.4,78
174,,Entertainment,Action,Egypt,Arabic,18.4,491
167,Cricket,Sports,,UAE,,33.5,531
128,Padel,Sports,,Kuwait,,11.5,470
104,,Entertainment,Horror,UAE,Arabic,159.6,118
160,Padel,Sports,,UAE,,8.5,2113
121,Tennis,Sports,,Kuwait,,64.0,404
143,,Entertainment,PG,Egypt,Arabic,14.9,1718
126,Tennis,Sports,,Qatar,,8.8,109
194,Tennis,Sports,,Kuwait,,43.2,149
180,Basketball,Sports,,Qatar,,51.7,639
166,Swimming,Sports,,Saudi Arabia,,0.8,288
140,Cricket,Sports,,Qatar,,14.9,636
134,Cricket,Sports,,Qatar,,41.8,41
139,Motorsports,Sports,,Egypt,,105.7,539
122,Padel,Sports,,Bahrain,,19.6,350
175,Cricket,Sports,,Egypt,,59.4,99
113,,Entertainment,PG,Saudi Arabia,Hindi,49.1,330
128,,Entertainment,PG,UAE,French,160.3,418
193,Basketball,Sports,,Bahrain,,246.9,570
162,Tennis,Sports,,Jordan,,5.9,794
113,,Entertainment,Thriller,UAE,English,72.8,2224
140,Padel,Sports,,UAE,,91.0,92
119,Cricket,Sports,,Kuwait,,5.7,74
187,,Entertainment,PG,Egypt,English,39.5,91
103,,Entertainment,Romance,Egypt,English,16.7,935
188,Swimming,Sports,,UAE,,10.6,217
175,,Entertainment,PG,Qatar,Arabic,0.7,111
103,Tennis,Sports,,UAE,,23.6,199
118,Swimming,Sports,,Jordan,,21.1,281
104,Basketball,Sports,,Bahrain,,22.8,1659
158,,Entertainment,Action,Kuwait,French,26.3,360
174,,Entertainment,Comedy,Egypt,Arabic,28.3,470
198,,Entertainment,Drama,Kuwait,Arabic,62.8,1933
134,Basketball,Sports,,UAE,,42.7,481
192,Basketball,Sports,,Egypt,,61.6,2359
103,Cricket,Sports,,Saudi Arabia,,14.6,100
143,,Entertainment,Romance,UAE,Turkish,95.8,663
157,Football,Sports,,Egypt,,46.0,397
127,Football,Sports,,Egypt,,67.2,164
122,Motorsports,Sports,,UAE,,21.3,2575
133,Basketball,Sports,,Saudi Arabia,,50.8,417
105,,Entertainment,Romance,UAE,Arabic,108.2,441
186,,Entertainment,Drama,UAE,French,11.8,8
108,Padel,Sports,,Egypt,,15.2,140
160,Motorsports,Sports,,Kuwait,,56.1,169
190,,Entertainment,Thriller,Jordan,Arabic,46.3,19
145,Football,Sports,,Jordan,,45.6,76
142,Football,Sports,,Bahrain,,109.7,822
166,Swimming,Sports,,Saudi Arabia,,95.1,131
180,,Entertainment,Horror,Qatar,Arabic,215.9,322
157,,Entertainment,Horror,Egypt,Arabic,11.3,161
135,,Entertainment,PG,Saudi Arabia,French,2.1,22
185,Swimming,Sports,,Saudi Arabia,,9.9,868
112,,Entertainment,Action,Qatar,English,117.6,29
173,Padel,Sports,,UAE,,67.1,629
142,,Entertainment,Comedy,Kuwait,English,81.6,582
131,,Entertainment,Comedy,Qatar,Turkish,7.7,96
104,,Entertainment,Romance,Qatar,English,19.0,279
174,Motorsports,Sports,,Qatar,,55.0,1008
139,Padel,Sports,,Bahrain,,30.8,642
181,,Entertainment,Romance,Saudi Arabia,English,13.9,363
188,Tennis,Sports,,UAE,,47.6,377
139,Swimming,Sports,,UAE,,49.3,375
158,,Entertainment,Romance,Saudi Arabia,English,7.8,1170
122,Tennis,Sports,,Saudi Arabia,,50.8,323
157,Football,Sports,,Saudi Arabia,,8.7,1126
136,,Entertainment,Romance,Egypt,English,10.2,180
188,Swimming,Sports,,Egypt,,12.9,68
119,,Entertainment,Drama,Egypt,English,67.6,32
181,Motorsports,Sports,,Saudi Arabia,,56.9,23
199,Cricket,Sports,,Qatar,,113.1,405
176,Motorsports,Sports,,Qatar,,18.4,308
128,Motorsports,Sports,,Jordan,,17.7,298
194,Tennis,Sports,,Kuwait,,83.7,312
134,Tennis,Sports,,Qatar,,7.5,2781
194,Tennis,Sports,,UAE,,87.9,186
136,,Entertainment,PG,Qatar,English,50.5,36
197,Swimming,Sports,,Kuwait,,22.0,3
142,Motorsports,Sports,,Qatar,,40.6,639
151,,Entertainment,Action,UAE,English,7.6,242
164,,Entertainment,Romance,UAE,Turkish,342.5,818
186,,Entertainment,Drama,UAE,Arabic,78.0,56
185,,Entertainment,Action,Egypt,Hindi,0.6,334
134,Swimming,Sports,,Egypt,,55.9,558
166,,Entertainment,Horror,Saudi Arabia,English,38.9,1048
183,Padel,Sports,,Egypt,,41.7,219
106,Basketball,Sports,,UAE,,56.0,568
136,Football,Sports,,Qatar,,72.0,66
159,,Entertainment,Horror,UAE,Arabic,26.2,17
172,,Entertainment,Drama,Kuwait,French,15.1,17
122,Swimming,Sports,,Saudi Arabia,,20.1,49
166,,Entertainment,Horror,Kuwait,English,39.2,4
143,Cricket,Sports,,UAE,,23.2,191
187,Motorsports,Sports,,UAE,,17.8,765
161,,Entertainment,Romance,Qatar,Turkish,48.4,106
146,Swimming,Sports,,UAE,,39.7,160
145,Motorsports,Sports,,Bahrain,,97.5,896
200,Basketball,Sports,,UAE,,136.8,214
185,Swimming,Sports,,UAE,,6.5,219
198,,Entertainment,Comedy,Egypt,English,17.8,865
158,,Entertainment,Action,Jordan,Arabic,59.4,1448
143,,Entertainment,Horror,Qatar,English,18.6,396
132,Padel,Sports,,Saudi Arabia,,59.8,1032
157,,Entertainment,Comedy,Saudi Arabia,Turkish,3.6,532
176,Swimming,Sports,,Kuwait,,128.3,661
119,,Entertainment,Thriller,Jordan,Arabic,212.0,28
155,Basketball,Sports,,Kuwait,,124.9,229
165,Football,Sports,,Jordan,,36.9,186
158,Swimming,Sports,,UAE,,17.1,103
162,Padel,Sports,,Egypt,,217.1,236
105,Tennis,Sports,,UAE,,64.9,122
119,Tennis,Sports,,Saudi Arabia,,2.8,289
172,Basketball,Sports,,UAE,,32.7,329
145,Basketball,Sports,,UAE,,9.5,64
164,Motorsports,Sports,,UAE,,12.5,646
143,Basketball,Sports,,Qatar,,2.9,103
193,,Entertainment,Drama,Egypt,Arabic,27.7,349
152,,Entertainment,Drama,Kuwait,Arabic,55.8,59
200,,Entertainment,Action,Saudi Arabia,Arabic,92.8,53
184,,Entertainment,Horror,UAE,Arabic,63.1,103
109,,Entertainment,Drama,Egypt,Arabic,87.6,353
116,,Entertainment,Horror,Saudi Arabia,Arabic,39.8,240
152,,Entertainment,Thriller,UAE,English,0.1,823
185,Tennis,Sports,,Bahrain,,27.0,651
167,Cricket,Sports,,Qatar,,10.4,1516
176,,Entertainment,Drama,UAE,Turkish,33.2,1731
103,,Entertainment,PG,Kuwait,English,41.6,1386
134,Motorsports,Sports,,Saudi Arabia,,153.5,198
145,,Entertainment,Romance,Bahrain,Arabic,72.4,436
103,Football,Sports,,UAE,,35.3,777
112,Padel,Sports,,Kuwait,,34.6,206
133,,Entertainment,Romance,Egypt,English,8.5,343
168,,Entertainment,Action,Saudi Arabia,English,108.3,193
180,Cricket,Sports,,Saudi Arabia,,38.7,54
186,,Entertainment,Romance,Qatar,Arabic,8.1,42
119,,Entertainment,Action,Saudi Arabia,Arabic,92.8,368
102,Motorsports,Sports,,UAE,,61.3,233
163,,Entertainment,PG,Saudi Arabia,Arabic,35.3,605
142,,Entertainment,Horror,Egypt,Arabic,113.7,80
162,,Entertainment,Action,Jordan,English,27.0,1843
107,,Entertainment,Comedy,Qatar,English,26.1,51
158,Padel,Sports,,Saudi Arabia,,29.6,122
189,,Entertainment,Thriller,Saudi Arabia,Arabic,27.2,488
101,,Entertainment,Comedy,Saudi Arabia,Turkish,166.1,223
109,Swimming,Sports,,Egypt,,8.8,197
144,,Entertainment,Drama,Egypt,English,2.9,448
106,,Entertainment,Action,Egypt,Arabic,60.1,147
131,,Entertainment,Action,Kuwait,English,3.7,844
104,,Entertainment,Romance,Egypt,English,18.3,991
181,,Entertainment,Drama,Egypt,Arabic,8.5,756
137,,Entertainment,Comedy,Jordan,English,102.9,48
126,Padel,Sports,,UAE,,27.8,1204
158,,Entertainment,Romance,Bahrain,English,93.3,243
109,Football,Sports,,UAE,,16.0,13
185,Basketball,Sports,,UAE,,153.4,664
183,,Entertainment,Drama,UAE,Turkish,41.0,572
117,Basketball,Sports,,Saudi Arabia,,79.2,302
104,Swimming,Sports,,Qatar,,83.5,1847
101,,Entertainment,Thriller,Qatar,Turkish,101.1,1231
182,Swimming,Sports,,UAE,,25.0,243
170,Football,Sports,,Egypt,,51.5,95
185,Swimming,Sports,,Qatar,,38.6,344
112,Motorsports,Sports,,Qatar,,100.0,876
141,Cricket,Sports,,Kuwait,,15.0,26
175,Padel,Sports,,UAE,,144.4,533
200,,Entertainment,Horror,Saudi Arabia,Hindi,50.2,218
171,,Entertainment,Horror,UAE,English,43.7,154
130,Tennis,Sports,,UAE,,92.3,150
193,Basketball,Sports,,UAE,,140.1,28
185,,Entertainment,Thriller,Saudi Arabia,Turkish,16.1,610
143,,Entertainment,Comedy,Egypt,Arabic,0.2,399
178,,Entertainment,Romance,UAE,Arabic,27.6,44
169,,Entertainment,Comedy,UAE,English,33.4,96
105,Football,Sports,,UAE,,51.4,0
116,Tennis,Sports,,Kuwait,,132.1,871
112,Swimming,Sports,,Jordan,,39.6,411
180,,Entertainment,Comedy,Qatar,English,120.3,1616
137,,Entertainment,Romance,UAE,English,68.1,128
108,Football,Sports,,Kuwait,,13.3,330
163,Motorsports,Sports,,UAE,,44.2,465
111,,Entertainment,Thriller,Saudi Arabia,Arabic,5.4,205
107,,Entertainment,Thriller,UAE,English,15.0,62
182,,Entertainment,Romance,Qatar,English,15.0,127
109,,Entertainment,Action,Qatar,Arabic,5.5,188
118,,Entertainment,PG,UAE,Hindi,1.0,945
174,Motorsports,Sports,,Kuwait,,58.3,1040
187,Swimming,Sports,,Kuwait,,63.9,1757
107,Motorsports,Sports,,Saudi Arabia,,1.4,20
108,Tennis,Sports,,Qatar,,62.9,342
170,Cricket,Sports,,UAE,,117.8,552
179,,Entertainment,Action,Bahrain,Arabic,40.8,246
141,Swimming,Sports,,Bahrain,,47.0,123
180,,Entertainment,PG,UAE,English,294.0,199
118,,Entertainment,Thriller,Bahrain,Arabic,97.6,84
148,,Entertainment,Thriller,Egypt,Arabic,47.3,87
107,,Entertainment,Horror,Kuwait,Arabic,95.6,100
153,Basketball,Sports,,Bahrain,,6.1,13
152,,Entertainment,Drama,UAE,French,4.2,55
176,,Entertainment,Action,Qatar,English,112.4,584
147,,Entertainment,Romance,Saudi Arabia,French,47.7,133
200,Basketball,Sports,,Jordan,,53.2,21
200,Tennis,Sports,,Kuwait,,12.6,1056
146,,Entertainment,Action,Bahrain,Arabic,42.7,84
158,,Entertainment,Romance,Qatar,English,3.2,480
126,,Entertainment,Thriller,Qatar,English,44.8,202
198,,Entertainment,Romance,Egypt,English,5.2,768
165,Motorsports,Sports,,Saudi Arabia,,35.0,27
187,,Entertainment,Comedy,Qatar,English,59.4,120
123,,Entertainment,Romance,UAE,English,109.8,216
110,Football,Sports,,Kuwait,,93.2,2833
111,,Entertainment,Action,UAE,Arabic,34.1,818
137,,Entertainment,Drama,Qatar,Arabic,1.2,491
176,,Entertainment,Comedy,Egypt,French,11.3,361
142,,Entertainment,Thriller,UAE,Turkish,0.6,156
180,,Entertainment,Drama,Kuwait,English,52.0,726
136,,Entertainment,Thriller,Saudi Arabia,Arabic,56.9,1600
106,,Entertainment,Thriller,UAE,Turkish,96.1,498
161,,Entertainment,Horror,UAE,English,118.5,37
150,Tennis,Sports,,Qatar,,6.2,227
131,,Entertainment,Action,Saudi Arabia,Arabic,47.2,582
185,,Entertainment,Comedy,Egypt,Turkish,13.1,656
184,Basketball,Sports,,Saudi Arabia,,187.7,140
194,,Entertainment,PG,Qatar,Arabic,71.3,1914
127,,Entertainment,Action,Qatar,Arabic,27.2,198
171,,Entertainment,Drama,Qatar,English,39.5,430
113,Basketball,Sports,,Egypt,,31.9,921
199,Padel,Sports,,UAE,,23.0,141
184,,Entertainment,Romance,Kuwait,Hindi,91.4,51
176,,Entertainment,Thriller,Jordan,Hindi,12.3,660
165,Padel,Sports,,Saudi Arabia,,39.7,172
140,Football,Sports,,Kuwait,,18.0,153
116,,Entertainment,PG,Qatar,English,52.0,20
125,Cricket,Sports,,Egypt,,24.7,219
132,,Entertainment,Drama,Jordan,Arabic,3.1,382
123,,Entertainment,Comedy,UAE,English,22.5,234
196,,Entertainment,Action,Saudi Arabia,English,8.1,754
118,,Entertainment,Action,Qatar,English,1.8,76
197,,Entertainment,Drama,Egypt,Turkish,10.7,66
144,,Entertainment,Horror,Egypt,English,66.2,881
165,Motorsports,Sports,,Egypt,,25.3,165
145,,Entertainment,Romance,Kuwait,Arabic,4.4,682
147,,Entertainment,Comedy,Egypt,English,85.2,435
185,Padel,Sports,,Egypt,,58.7,59
147,Cricket,Sports,,Kuwait,,8.5,411
119,,Entertainment,Romance,Jordan,Arabic,63.2,202
184,Cricket,Sports,,Jordan,,20.2,385
139,,Entertainment,Action,Kuwait,Arabic,119.7,299
174,,Entertainment,Comedy,Qatar,Turkish,35.9,535
154,Tennis,Sports,,Qatar,,83.4,149
178,,Entertainment,Horror,Saudi Arabia,Arabic,19.2,15
182,,Entertainment,Comedy,UAE,Arabic,12.2,262
200,Swimming,Sports,,Qatar,,16.7,638
113,Motorsports,Sports,,Bahrain,,20.9,4
113,Tennis,Sports,,Egypt,,217.5,63
123,,Entertainment,Horror,Egypt,Arabic,5.8,284
135,,Entertainment,Thriller,Qatar,English,33.9,157
184,,Entertainment,Horror,Qatar,Arabic,12.0,1
167,Motorsports,Sports,,Bahrain,,20.7,901
143,,Entertainment,Horror,Jordan,Arabic,71.7,363
141,,Entertainment,Action,Kuwait,English,17.2,79
153,,Entertainment,Comedy,Bahrain,Hindi,14.9,846
106,,Entertainment,Comedy,Bahrain,Turkish,108.0,4
105,,Entertainment,Thriller,Qatar,Arabic,63.4,108
106,,Entertainment,Thriller,Saudi Arabia,Arabic,7.3,979
193,Basketball,Sports,,Egypt,,19.1,137
181,,Entertainment,PG,Kuwait,Turkish,2.3,63
135,Padel,Sports,,Qatar,,5.9,137
135,Cricket,Sports,,UAE,,0.1,499
129,,Entertainment,Action,Bahrain,Arabic,23.7,295
164,Motorsports,Sports,,Qatar,,13.8,1691
197,,Entertainment,PG,Kuwait,English,34.9,207
181,,Entertainment,Romance,UAE,Turkish,48.8,252
192,Motorsports,Sports,,Egypt,,61.2,241
167,Motorsports,Sports,,UAE,,125.9,2670
133,Tennis,Sports,,Saudi Arabia,,100.6,214
116,,Entertainment,Horror,Egypt,French,14.3,810
153,,Entertainment,Romance,Egypt,Arabic,5.7,910
157,Padel,Sports,,UAE,,1.2,202
139,,Entertainment,Action,Kuwait,French,24.9,613
147,,Entertainment,Horror,Kuwait,French,17.1,562
178,Motorsports,Sports,,Qatar,,58.6,536
151,Motorsports,Sports,,UAE,,66.1,481
138,Padel,Sports,,Qatar,,66.7,680
130,,Entertainment,Comedy,Qatar,Arabic,75.9,99
196,,Entertainment,Romance,UAE,Hindi,152.8,633
120,Padel,Sports,,Kuwait,,151.6,295
159,,Entertainment,Romance,Egypt,Arabic,15.7,1322
147,,Entertainment,Drama,Saudi Arabia,English,9.9,254
174,Tennis,Sports,,Jordan,,23.4,310
139,,Entertainment,Horror,Kuwait,Arabic,28.5,311
176,,Entertainment,Drama,UAE,English,2.0,473
109,,Entertainment,Thriller,Kuwait,Turkish,142.8,269
158,,Entertainment,Horror,Qatar,French,28.4,91
163,Padel,Sports,,Saudi Arabia,,41.4,556
138,,Entertainment,PG,UAE,English,22.1,1812
172,,Entertainment,Horror,UAE,Turkish,4.0,412
194,Cricket,Sports,,Jordan,,11.0,335
110,,Entertainment,Romance,Kuwait,English,63.7,1011
178,,Entertainment,Thriller,Qatar,English,11.4,224
144,,Entertainment,Romance,Bahrain,French,127.6,546
159,,Entertainment,Action,Kuwait,Arabic,7.3,697
191,,Entertainment,Thriller,UAE,Arabic,52.1,215
140,,Entertainment,Thriller,UAE,English,47.6,41
118,,Entertainment,Horror,UAE,Arabic,52.7,108
192,,Entertainment,Horror,UAE,English,162.8,107
110,,Entertainment,PG,UAE,Arabic,69.0,325
113,Tennis,Sports,,Qatar,,15.3,76
157,,Entertainment,Thriller,UAE,English,20.3,1002
123,Tennis,Sports,,Qatar,,95.2,51
163,,Entertainment,Thriller,Kuwait,English,9.3,69
150,,Entertainment,Thriller,Bahrain,Arabic,57.1,389
177,,Entertainment,Action,Egypt,Turkish,63.4,433
167,Tennis,Sports,,UAE,,73.5,446
104,Basketball,Sports,,Saudi Arabia,,18.6,7
136,Cricket,Sports,,Saudi Arabia,,7.6,1634
178,,Entertainment,Thriller,UAE,Turkish,18.3,374
111,,Entertainment,Comedy,Saudi Arabia,English,73.5,33
133,,Entertainment,Thriller,Egypt,English,76.3,131
178,,Entertainment,Comedy,Egypt,Arabic,51.9,1099
137,Swimming,Sports,,Bahrain,,19.6,327
122,,Entertainment,Thriller,Egypt,English,260.3,47
133,Padel,Sports,,UAE,,67.1,429
157,Swimming,Sports,,Qatar,,18.0,209
167,Padel,Sports,,UAE,,9.5,818
156,Football,Sports,,Saudi Arabia,,84.3,1224
138,,Entertainment,Thriller,Qatar,Arabic,53.1,333
139,Motorsports,Sports,,Saudi Arabia,,102.8,43
119,,Entertainment,Comedy,Jordan,English,34.8,734
153,,Entertainment,Action,Bahrain,English,84.2,364
177,,Entertainment,PG,Bahrain,Turkish,41.1,86
191,,Entertainment,Romance,UAE,English,70.5,89
140,,Entertainment,Thriller,Saudi Arabia,English,42.1,249
179,Cricket,Sports,,Qatar,,8.4,193
164,Basketball,Sports,,Egypt,,8.8,15
115,Cricket,Sports,,UAE,,8.1,78
101,Padel,Sports,,Kuwait,,19.5,283
167,,Entertainment,Thriller,UAE,English,44.3,350
110,,Entertainment,Romance,Egypt,Arabic,3.9,411
102,Football,Sports,,Bahrain,,49.0,181
199,Basketball,Sports,,Bahrain,,19.4,138
128,Swimming,Sports,,Egypt,,62.3,41
158,Swimming,Sports,,Jordan,,115.9,109
130,,Entertainment,Action,Egypt,English,132.1,116
158,,Entertainment,PG,Jordan,Arabic,19.0,150
120,Swimming,Sports,,Qatar,,151.4,125
150,Motorsports,Sports,,UAE,,55.7,559
180,,Entertainment,PG,Kuwait,Arabic,10.8,1140
164,Motorsports,Sports,,Bahrain,,7.3,59
136,Football,Sports,,Kuwait,,36.3,393
164,Padel,Sports,,Saudi Arabia,,251.6,13
104,Padel,Sports,,Bahrain,,14.9,319
103,,Entertainment,Horror,Egypt,Arabic,5.4,53
107,,Entertainment,PG,UAE,English,111.8,631
170,Motorsports,Sports,,Bahrain,,93.5,603
162,Swimming,Sports,,UAE,,64.5,107
102,Swimming,Sports,,Egypt,,38.3,316
102,,Entertainment,Romance,Jordan,French,99.1,132
122,Basketball,Sports,,UAE,,0.1,345
142,,Entertainment,PG,Saudi Arabia,English,75.5,264
110,Swimming,Sports,,UAE,,153.5,88
144,,Entertainment,Horror,UAE,Turkish,83.2,626
170,Tennis,Sports,,Qatar,,17.1,94
124,,Entertainment,Drama,Kuwait,Arabic,72.9,51
133,,Entertainment,Romance,UAE,Turkish,47.8,518
168,Tennis,Sports,,Egypt,,24.1,136
114,,Entertainment,Romance,Egypt,English,114.5,93
162,Motorsports,Sports,,Kuwait,,45.1,1257
104,Basketball,Sports,,Kuwait,,52.8,124
191,,Entertainment,Romance,UAE,Arabic,42.6,586
151,Swimming,Sports,,Bahrain,,47.4,182
180,,Entertainment,Horror,Egypt,Arabic,17.5,213
107,Motorsports,Sports,,Kuwait,,95.4,352
183,,Entertainment,Thriller,UAE,English,40.1,1181
122,,Entertainment,Romance,UAE,Arabic,132.5,535
108,,Entertainment,Romance,UAE,English,69.9,160
129,,Entertainment,PG,UAE,Hindi,7.2,1095
190,Cricket,Sports,,Egypt,,36.6,1345
163,Football,Sports,,Kuwait,,51.0,118
133,Padel,Sports,,Saudi Arabia,,7.6,601
130,,Entertainment,Horror,UAE,English,0.0,162
126,,Entertainment,Horror,Kuwait,Arabic,37.9,108
188,Padel,Sports,,Saudi Arabia,,94.5,56
157,,Entertainment,PG,Egypt,English,29.7,151
101,,Entertainment,Romance,Qatar,English,35.3,658
161,Basketball,Sports,,UAE,,73.8,750
159,,Entertainment,PG,Egypt,Hindi,29.6,1313
142,Basketball,Sports,,Egypt,,10.1,1730
126,Swimming,Sports,,Egypt,,16.3,26
127,Padel,Sports,,Saudi Arabia,,4.0,1390
137,,Entertainment,Action,Jordan,Hindi,11.8,281
169,Swimming,Sports,,Egypt,,5.8,699
167,Padel,Sports,,Egypt,,9.6,97
167,,Entertainment,Drama,Saudi Arabia,Turkish,30.8,652
187,Basketball,Sports,,Bahrain,,8.6,247
127,Padel,Sports,,Kuwait,,61.1,358
118,Cricket,Sports,,Egypt,,55.8,1504
168,Cricket,Sports,,Qatar,,12.6,317
122,Motorsports,Sports,,UAE,,16.6,196
175,Cricket,Sports,,Qatar,,28.2,164
180,,Entertainment,Thriller,Bahrain,Arabic,127.8,8
181,,Entertainment,Thriller,Saudi Arabia,English,154.5,567
124,,Entertainment,Horror,Qatar,French,16.9,320
130,Swimming,Sports,,Qatar,,49.2,547
101,Tennis,Sports,,Qatar,,3.4,175
200,,Entertainment,Drama,Qatar,English,32.1,1172
112,Tennis,Sports,,Saudi Arabia,,100.7,202
165,Basketball,Sports,,Qatar,,37.9,180
163,,Entertainment,Comedy,Saudi Arabia,Arabic,27.7,903
175,Swimming,Sports,,UAE,,10.4,6
174,,Entertainment,Action,Saudi Arabia,Arabic,20.3,256
131,Basketball,Sports,,Egypt,,10.0,468
189,,Entertainment,Thriller,Saudi Arabia,English,0.9,485
187,,Entertainment,Romance,UAE,Arabic,12.6,387
195,Padel,Sports,,UAE,,17.0,153
156,,Entertainment,Action,Bahrain,Arabic,82.1,627
178,Basketball,Sports,,Jordan,,16.1,1996
169,,Entertainment,Romance,UAE,Arabic,17.0,198
135,,Entertainment,PG,Qatar,Arabic,87.6,208
149,,Entertainment,PG,Qatar,Turkish,21.4,836
198,Swimming,Sports,,Kuwait,,39.7,461
126,,Entertainment,Horror,UAE,French,16.8,348
173,,Entertainment,Drama,Qatar,English,49.3,867
158,,Entertainment,Thriller,Egypt,English,38.8,241
191,Swimming,Sports,,UAE,,60.0,67
191,Padel,Sports,,UAE,,2.2,621
181,Tennis,Sports,,Egypt,,4.3,1233
157,,Entertainment,Thriller,Saudi Arabia,Turkish,6.8,594
176,Motorsports,Sports,,Qatar,,6.8,1613
162,,Entertainment,Romance,Bahrain,English,19.0,739
177,Football,Sports,,Saudi Arabia,,5.5,491
108,Padel,Sports,,Egypt,,157.7,258
188,Cricket,Sports,,Kuwait,,12.3,473
115,,Entertainment,Romance,Saudi Arabia,French,57.8,853
147,,Entertainment,Horror,Jordan,Arabic,11.1,969
165,Motorsports,Sports,,Egypt,,21.5,493
189,Football,Sports,,UAE,,18.6,511
171,,Entertainment,Comedy,UAE,Arabic,30.0,64
178,Padel,Sports,,Egypt,,24.7,17
166,Football,Sports,,Qatar,,15.1,194
133,Basketball,Sports,,Qatar,,183.1,1457
142,,Entertainment,PG,Qatar,Hindi,71.6,92
168,,Entertainment,Thriller,UAE,English,12.7,677
134,,Entertainment,Thriller,Bahrain,Hindi,8.1,1185
102,,Entertainment,Romance,Egypt,English,262.6,458
149,,Entertainment,PG,Bahrain,English,19.5,1883
142,Football,Sports,,Saudi Arabia,,31.5,8
158,,Entertainment,Horror,UAE,Arabic,35.9,51
188,Padel,Sports,,Egypt,,36.1,123
133,Swimming,Sports,,UAE,,0.6,3
144,,Entertainment,Thriller,Bahrain,Arabic,10.9,491
151,,Entertainment,Horror,Qatar,Arabic,8.3,420
192,,Entertainment,Drama,Kuwait,English,2.3,346
123,Cricket,Sports,,Bahrain,,90.3,187
104,,Entertainment,Drama,Qatar,English,13.0,890
199,,Entertainment,Horror,Egypt,Arabic,56.2,63
116,Basketball,Sports,,UAE,,9.5,647
196,,Entertainment,Comedy,UAE,Arabic,68.3,1980
183,,Entertainment,Thriller,Kuwait,Arabic,40.9,1905
111,,Entertainment,Action,Egypt,Arabic,22.5,625
111,Football,Sports,,Jordan,,109.8,1221
200,Tennis,Sports,,UAE,,101.7,103
180,,Entertainment,Thriller,Kuwait,Hindi,83.2,377
165,,Entertainment,PG,UAE,Turkish,33.2,507
124,Football,Sports,,Kuwait,,118.1,1164
133,Motorsports,Sports,,Egypt,,6.0,414
144,,Entertainment,Horror,UAE,Turkish,34.6,88
130,,Entertainment,Comedy,Saudi Arabia,English,15.9,450
140,,Entertainment,PG,Egypt,Arabic,20.4,1135
189,,Entertainment,PG,Jordan,Arabic,92.9,734
159,Cricket,Sports,,Qatar,,48.9,363
157,,Entertainment,Action,UAE,English,74.0,147
111,,Entertainment,Comedy,UAE,Arabic,30.6,620
114,,Entertainment,Horror,Bahrain,Turkish,1.9,227
105,Swimming,Sports,,Qatar,,19.0,339
143,,Entertainment,PG,Egypt,English,162.7,1729
153,,Entertainment,Thriller,Qatar,English,50.7,200
106,,Entertainment,Action,UAE,Turkish,7.9,178
177,,Entertainment,Horror,UAE,Arabic,0.2,275
133,Padel,Sports,,Qatar,,18.0,321
126,,Entertainment,Romance,Saudi Arabia,Arabic,0.0,454
134,,Entertainment,Romance,Saudi Arabia,Hindi,4.7,228
177,Football,Sports,,UAE,,18.0,40
122,Tennis,Sports,,Qatar,,38.3,2711
106,,Entertainment,PG,Jordan,Turkish,15.5,93
180,,Entertainment,Horror,Qatar,English,41.5,36
180,Cricket,Sports,,Qatar,,15.6,1466
107,Swimming,Sports,,Qatar,,68.6,267
102,,Entertainment,Action,Jordan,English,9.8,1245
177,,Entertainment,PG,Qatar,Arabic,109.7,1
126,Football,Sports,,UAE,,28.4,530
193,Basketball,Sports,,Kuwait,,9.3,1548
154,,Entertainment,Comedy,Jordan,Arabic,2.5,1926
108,,Entertainment,Thriller,UAE,English,59.1,1453
190,,Entertainment,Thriller,Bahrain,Arabic,5.9,23
141,Swimming,Sports,,Egypt,,15.6,64
151,Tennis,Sports,,Kuwait,,51.5,92
160,,Entertainment,Romance,Bahrain,English,27.4,271
136,,Entertainment,Drama,Jordan,Turkish,75.1,932
124,Football,Sports,,Saudi Arabia,,31.0,940
167,Padel,Sports,,Jordan,,3.0,128
138,Swimming,Sports,,Qatar,,154.6,129
146,Padel,Sports,,Qatar,,75.8,1255
165,Cricket,Sports,,Qatar,,26.1,135
120,Basketball,Sports,,Bahrain,,20.3,82
134,,Entertainment,Romance,Bahrain,French,45.1,217
169,,Entertainment,PG,Bahrain,Hindi,4.4,750
101,,Entertainment,PG,UAE,English,7.3,357
179,,Entertainment,Thriller,Qatar,Hindi,265.2,736
111,Football,Sports,,Egypt,,8.1,404
